km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,age,selling_price
80000,Diesel,Individual,Automatic,First Owner,15.8,2148.0,170.0,5.0,9,1350000
15000,Diesel,Individual,Manual,First Owner,20.0,1497.0,115.0,5.0,1,1200000
60000,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0,9,265000
40000,Petrol,Individual,Manual,Second Owner,16.2,1199.0,74.0,5.0,4,395000
40000,Petrol,Individual,Manual,Second Owner,16.2,1199.0,74.0,5.0,4,385000
70000,Petrol,Individual,Manual,Second Owner,18.9,1061.0,67.0,5.0,11,142000
35000,Petrol,Individual,Manual,First Owner,19.81,1086.0,68.05,5.0,11,160000
50000,Diesel,Individual,Manual,Third Owner,19.09,1396.0,69.0,5.0,8,180000
3177,Petrol,Dealer,Manual,First Owner,18.5,1194.0,94.93,5.0,1,700000
39414,Petrol,Dealer,Manual,First Owner,18.9,1197.0,81.86,5.0,5,400000
30078,Petrol,Dealer,Manual,First Owner,15.3,1396.0,70.0,5.0,8,200000
44588,Petrol,Dealer,Manual,First Owner,21.1,814.0,55.2,5.0,8,250000
49907,Petrol,Dealer,Manual,First Owner,21.63,998.0,67.04,5.0,5,400000
67082,Petrol,Dealer,Manual,Second Owner,21.21,1197.0,81.8,5.0,7,371000
112879,Diesel,Dealer,Manual,Second Owner,23.0,1498.0,98.96,5.0,4,570000
80000,Petrol,Individual,Manual,Second Owner,19.4,1198.0,86.8,5.0,7,300000
25000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,3,620000
10200,Petrol,Individual,Manual,First Owner,17.4,1497.0,117.6,5.0,2,949000
60000,Diesel,Individual,Manual,First Owner,16.5,1493.0,70.0,7.0,2,750000
20000,Petrol,Individual,Manual,Second Owner,23.1,998.0,67.04,5.0,3,350000
60000,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,7.0,3,1250000
30000,Petrol,Individual,Manual,Third Owner,23.01,999.0,67.0,5.0,4,270000
40000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,7,235000
60000,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,4,500000
111000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,8,220000
70000,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,5.0,6,380000
100000,Petrol,Individual,Manual,Third Owner,20.92,998.0,67.1,5.0,10,160000
25000,Petrol,Individual,Manual,First Owner,20.3,998.0,68.05,5.0,3,339000
100000,Petrol,Individual,Manual,First Owner,15.3,1596.0,99.6,5.0,9,229999
35000,Diesel,Individual,Manual,First Owner,25.32,1198.0,77.0,6.0,4,400000
25000,Diesel,Individual,Manual,First Owner,25.4,1186.0,73.97,5.0,2,470000
58000,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,4.0,17,45000
20000,Petrol,Individual,Manual,First Owner,19.4,1194.0,94.93,5.0,1,575000
1300,Petrol,Individual,Manual,First Owner,22.5,999.0,67.0,5.0,1,325000
120000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,23,50000
15000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,6,350000
25000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,4,300000
150000,Diesel,Individual,Manual,First Owner,19.01,1461.0,108.5,5.0,6,540000
10000,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,5.0,2,580000
70000,Diesel,Individual,Manual,First Owner,19.67,1582.0,126.2,5.0,5,1000000
80000,Diesel,Individual,Manual,First Owner,22.95,1248.0,74.0,5.0,3,459999
50000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,5,635000
83000,Diesel,Individual,Manual,Third Owner,22.32,1582.0,126.32,5.0,6,650000
116000,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,5.0,7,525000
60000,Petrol,Individual,Manual,Third Owner,15.8,1172.0,67.1,5.0,5,350000
175802,Diesel,Individual,Manual,Third Owner,19.3,1248.0,73.9,5.0,12,320000
192000,Diesel,Individual,Manual,Fourth & Above Owner,12.8,2494.0,102.0,8.0,14,450000
73840,Petrol,Individual,Manual,First Owner,15.04,1598.0,103.6,5.0,9,227000
162000,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,8.0,9,325000
20000,Petrol,Individual,Automatic,First Owner,23.0,999.0,67.0,5.0,2,275000
75000,Petrol,Individual,Manual,Third Owner,18.9,1197.0,82.0,5.0,7,300000
320000,Diesel,Individual,Manual,Third Owner,12.05,2179.0,120.0,8.0,9,400000
120000,Diesel,Individual,Manual,Second Owner,20.34,1498.0,103.2,5.0,5,550000
40000,Diesel,Individual,Automatic,First Owner,21.66,1498.0,108.6,5.0,3,900000
20000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,10,165000
70000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,6,210000
30000,Diesel,Individual,Manual,First Owner,19.64,1461.0,108.45,5.0,4,650000
120000,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,6,680000
25000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5.0,1,390000
80000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,4,260000
67000,Petrol,Individual,Manual,First Owner,19.1,1197.0,85.8,5.0,7,450000
120000,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,5.0,12,130000
9000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,1,890000
60000,Diesel,Individual,Automatic,First Owner,11.0,2982.0,170.3,7.0,6,3500000
80000,Diesel,Individual,Manual,Second Owner,25.1,1498.0,98.6,5.0,6,750000
120000,Diesel,Individual,Manual,Second Owner,12.2,2499.0,80.0,10.0,9,350000
24857,Petrol,Dealer,Automatic,Test Drive Car,16.5,1799.0,139.46,5.0,1,2000000
26442,Petrol,Individual,Manual,First Owner,20.3,998.0,68.05,5.0,3,270000
35000,Petrol,Individual,Manual,First Owner,17.5,1373.0,91.1,7.0,3,700000
28000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,10,130000
80000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.8,7.0,5,650000
39000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,15,55000
20000,Petrol,Individual,Automatic,First Owner,20.51,998.0,67.0,5.0,3,475000
50000,Diesel,Individual,Manual,First Owner,21.64,1461.0,84.8,5.0,7,325000
40000,Petrol,Individual,Automatic,First Owner,19.0,1199.0,88.7,5.0,3,615000
15000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,5,390000
15000,Petrol,Individual,Automatic,First Owner,22.0,1197.0,81.8,5.0,1,650000
30000,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,5,440000
70000,Diesel,Individual,Manual,First Owner,26.0,1498.0,98.6,5.0,6,600000
80000,Petrol,Individual,Manual,First Owner,16.2,995.0,62.1,5.0,8,170000
80000,Diesel,Individual,Manual,First Owner,15.96,2523.0,63.0,9.0,7,499000
120000,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.6,7.0,5,1300000
80000,Diesel,Individual,Manual,First Owner,23.9,1582.0,126.2,5.0,4,800000
5000,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.8,5.0,0,600000
50000,Petrol,Individual,Manual,First Owner,18.5,1198.0,86.8,5.0,3,400000
65000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,3,700000
35000,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,5.0,3,800000
90000,Diesel,Individual,Manual,First Owner,27.3,1498.0,98.6,5.0,5,600000
100000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,4,580000
15000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,4,350000
147000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,5.0,9,204999
20000,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,7.0,3,1350000
120000,Diesel,Individual,Manual,Second Owner,23.0,1396.0,90.0,5.0,11,310000
250000,Diesel,Individual,Manual,Second Owner,12.8,2494.0,102.0,7.0,9,700000
69000,Diesel,Individual,Manual,Second Owner,25.83,1498.0,99.0,5.0,4,459999
80000,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,5.0,3,860000
97000,LPG,Individual,Manual,Third Owner,19.0,1086.0,68.1,5.0,8,275000
15000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,4,390000
50800,Petrol,Dealer,Manual,Second Owner,19.7,796.0,46.3,5.0,15,110000
30000,Diesel,Individual,Automatic,First Owner,17.09,2993.0,261.4,4.0,2,5830000
40142,Diesel,Dealer,Manual,First Owner,24.4,1120.0,71.0,5.0,2,665000
9400,Petrol,Dealer,Manual,First Owner,18.6,1197.0,81.83,5.0,1,721000
62000,Diesel,Dealer,Manual,First Owner,25.32,1198.0,77.0,5.0,4,390000
12584,Diesel,Dealer,Manual,First Owner,16.55,2498.0,105.0,6.0,1,975000
4300,Petrol,Dealer,Manual,First Owner,18.6,1197.0,81.86,5.0,1,685000
14548,Petrol,Dealer,Manual,First Owner,21.21,1197.0,81.8,5.0,1,595000
44772,Diesel,Dealer,Manual,Second Owner,23.0,1498.0,98.96,5.0,2,900000
48500,Diesel,Dealer,Manual,First Owner,25.47,1248.0,88.5,7.0,2,950000
28782,Petrol,Dealer,Manual,First Owner,18.6,1197.0,81.83,5.0,3,570000
28451,Petrol,Dealer,Manual,First Owner,18.6,1197.0,81.83,5.0,2,700000
36500,Diesel,Dealer,Manual,First Owner,24.3,1248.0,88.5,5.0,2,910000
44885,Diesel,Dealer,Manual,First Owner,26.59,1248.0,74.0,5.0,2,751000
110000,Diesel,Individual,Manual,Second Owner,17.0,1405.0,71.0,5.0,11,135000
41000,Diesel,Dealer,Manual,First Owner,20.5,1582.0,126.2,5.0,3,975000
50000,Diesel,Dealer,Manual,First Owner,24.52,1248.0,88.5,7.0,1,925000
66000,Diesel,Dealer,Manual,First Owner,20.77,1248.0,88.8,7.0,4,725000
65000,Diesel,Dealer,Manual,First Owner,20.77,1248.0,88.76,7.0,7,550000
76000,Diesel,Dealer,Manual,First Owner,22.54,1396.0,88.73,5.0,6,550000
95000,Diesel,Dealer,Manual,First Owner,12.8,2494.0,102.0,7.0,7,750000
55000,Petrol,Dealer,Manual,Second Owner,17.0,1497.0,118.0,5.0,7,475000
65000,Petrol,Dealer,Manual,First Owner,19.02,1198.0,67.05,7.0,3,325000
76000,Diesel,Dealer,Manual,First Owner,25.47,1248.0,88.5,7.0,3,725000
47000,Petrol,Dealer,Manual,Second Owner,16.02,1373.0,93.7,7.0,2,775000
70000,Diesel,Dealer,Manual,First Owner,23.4,1248.0,74.0,5.0,3,625000
89000,Diesel,Dealer,Manual,First Owner,22.9,1248.0,74.0,5.0,6,470000
98000,Diesel,Dealer,Manual,First Owner,13.68,2393.0,147.51,7.0,3,1750000
90000,Diesel,Dealer,Manual,First Owner,13.68,2393.0,147.51,7.0,4,1650000
57000,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,5.0,7,380000
70000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,3,650000
49200,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,4,275000
125000,Petrol,Individual,Manual,Second Owner,13.5,1799.0,130.0,5.0,11,220000
60000,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,5.0,12,200000
120000,Petrol,Individual,Manual,Second Owner,15.37,1196.0,73.0,5.0,5,315000
110000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5.0,16,90000
70000,Petrol,Individual,Manual,Second Owner,18.9,1061.0,67.0,5.0,13,120000
168000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5.0,14,90000
30000,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,7.0,2,1500000
60000,Diesel,Individual,Manual,First Owner,24.0,1120.0,70.0,5.0,5,370000
131111,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,4,595000
120000,Diesel,Individual,Manual,Second Owner,19.2,1461.0,65.0,5.0,13,150000
58400,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,8,400000
23400,Petrol,Individual,Manual,Second Owner,23.95,998.0,67.1,5.0,4,310000
50000,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,5.0,2,385000
90000,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,6,750000
3010,Petrol,Individual,Automatic,First Owner,20.3,1086.0,68.0,5.0,1,521000
80000,Diesel,Individual,Manual,First Owner,21.12,1248.0,88.8,5.0,10,180000
155000,Diesel,Individual,Manual,Second Owner,17.8,1399.0,68.0,5.0,9,220000
70000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,22,40000
4000,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0,2,540000
35000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,13,140000
121000,Petrol,Individual,Manual,First Owner,17.3,993.0,60.0,5.0,17,200000
110000,Diesel,Individual,Manual,Second Owner,22.77,1498.0,98.59,5.0,5,650000
170000,Diesel,Individual,Manual,Second Owner,17.8,1399.0,68.0,5.0,10,229999
175000,Diesel,Individual,Manual,Third Owner,17.8,1248.0,75.0,5.0,10,305000
163000,Diesel,Individual,Manual,First Owner,17.8,1399.0,68.0,5.0,12,200000
77088,Diesel,Individual,Manual,First Owner,14.0,2489.0,95.0,8.0,10,465000
110000,Diesel,Individual,Manual,Third Owner,23.08,1461.0,63.1,5.0,9,210000
136511,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,4,570000
80000,Petrol,Individual,Manual,First Owner,16.02,1373.0,93.7,7.0,5,570000
60000,Petrol,Individual,Manual,First Owner,16.02,1373.0,93.7,7.0,5,650000
36000,Petrol,Individual,Manual,First Owner,20.85,1197.0,83.14,5.0,4,620000
65000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5.0,8,250000
50000,Diesel,Individual,Automatic,First Owner,17.05,1995.0,184.0,5.0,9,1000000
60000,LPG,Individual,Manual,First Owner,26.2,998.0,58.2,5.0,8,300000
82500,Diesel,Individual,Manual,First Owner,20.3,1248.0,75.0,5.0,7,300000
30000,Diesel,Individual,Manual,Second Owner,23.0,1498.0,98.96,5.0,2,810000
100000,Diesel,Individual,Manual,Third Owner,18.3,1991.0,147.9,5.0,9,270000
70000,Diesel,Individual,Manual,Second Owner,26.59,1248.0,74.0,5.0,5,470000
85000,Diesel,Individual,Manual,First Owner,20.65,1248.0,88.7,5.0,3,400000
60000,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,5.0,6,300000
20000,Petrol,Individual,Manual,Third Owner,22.74,796.0,47.3,5.0,5,170000
80000,Diesel,Individual,Manual,First Owner,19.01,1461.0,108.45,5.0,6,455999
100000,Diesel,Individual,Manual,Second Owner,13.0,2489.0,95.0,8.0,11,121000
80000,Diesel,Individual,Manual,Second Owner,24.3,1248.0,88.5,5.0,4,650000
35000,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,5.0,3,350000
139000,Diesel,Individual,Manual,First Owner,25.44,936.0,57.6,5.0,7,125000
90000,Petrol,Individual,Automatic,Second Owner,19.7,796.0,46.3,5.0,15,80000
100000,Petrol,Individual,Manual,First Owner,17.7,1497.0,78.0,5.0,12,250000
90000,Diesel,Individual,Manual,First Owner,20.54,1598.0,103.6,5.0,9,225000
105000,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,7.0,13,215000
40000,Diesel,Individual,Manual,Second Owner,25.4,1186.0,73.97,5.0,3,450000
90000,Petrol,Individual,Manual,First Owner,20.14,1197.0,81.86,5.0,3,509999
36710,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5.0,5,245000
28180,Diesel,Dealer,Manual,First Owner,23.65,1248.0,88.5,5.0,4,620000
15000,Diesel,Individual,Manual,First Owner,17.0,1956.0,138.1,5.0,1,1700000
4000,Petrol,Individual,Manual,First Owner,19.72,1198.0,67.0,7.0,1,590000
30000,Diesel,Individual,Manual,First Owner,23.2,1248.0,73.94,5.0,6,370000
15000,Petrol,Individual,Manual,First Owner,18.6,1197.0,85.8,5.0,7,350000
20000,Petrol,Individual,Manual,First Owner,21.4,1197.0,83.1,5.0,3,580000
56000,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0,2,450000
19000,Petrol,Individual,Manual,First Owner,17.19,1197.0,81.86,5.0,3,600000
30000,Diesel,Individual,Automatic,First Owner,12.62,2198.0,158.0,7.0,4,2400000
70000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,3,450000
30000,Diesel,Individual,Manual,First Owner,19.09,1396.0,69.0,5.0,11,150000
15000,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,5.0,1,400000
85000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,7,185000
50000,Petrol,Individual,Automatic,First Owner,22.0,1197.0,81.8,5.0,2,625000
20000,Petrol,Individual,Manual,First Owner,17.19,1197.0,81.86,5.0,1,700000
25000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,3,390000
25000,Petrol,Individual,Manual,First Owner,17.0,1198.0,108.5,5.0,2,625000
50000,Petrol,Individual,Manual,First Owner,19.1,1197.0,85.8,5.0,6,400000
150000,Diesel,Individual,Manual,Fourth & Above Owner,23.0,1396.0,90.0,5.0,9,380000
90000,Petrol,Individual,Automatic,First Owner,14.53,1794.0,138.1,5.0,11,400000
100000,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,5.0,1,620000
180000,Diesel,Individual,Manual,Second Owner,17.8,1399.0,67.0,5.0,12,190000
50000,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5.0,7,210000
80000,Diesel,Individual,Manual,Third Owner,23.2,1248.0,73.94,5.0,8,270000
100000,Petrol,Individual,Manual,Third Owner,17.3,993.0,60.0,5.0,21,45000
93000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,6,220000
11500,Diesel,Individual,Manual,First Owner,15.96,2523.0,63.0,9.0,6,550000
120000,Petrol,Individual,Manual,First Owner,18.5,1197.0,82.85,5.0,7,370000
50000,Diesel,Individual,Manual,First Owner,14.95,2489.0,93.7,9.0,5,650000
120000,Petrol,Individual,Manual,First Owner,16.8,1497.0,116.3,5.0,8,550000
100000,Diesel,Individual,Manual,Second Owner,17.8,1399.0,68.0,5.0,10,225000
57000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,16,40000
60000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,4,280000
44077,Petrol,Dealer,Automatic,First Owner,17.01,1499.0,110.5,5.0,3,570000
90000,Petrol,Individual,Manual,Second Owner,24.7,796.0,47.3,5.0,3,290000
50000,Diesel,Individual,Manual,Second Owner,21.19,1396.0,88.73,5.0,2,720000
60000,Diesel,Individual,Manual,First Owner,22.77,1498.0,98.59,5.0,3,800000
20000,Petrol,Individual,Manual,Third Owner,19.81,1086.0,68.05,5.0,8,265000
90000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5.0,10,135000
70000,Diesel,Individual,Manual,Second Owner,25.83,1498.0,99.0,5.0,4,350000
80000,Diesel,Individual,Manual,First Owner,18.2,1248.0,73.74,8.0,4,490000
72000,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.32,5.0,8,450000
50000,Diesel,Individual,Manual,First Owner,15.4,1997.0,120.0,7.0,4,950000
90000,Petrol,Individual,Manual,Second Owner,17.5,1298.0,85.8,5.0,8,355000
17000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.86,5.0,1,700000
70000,Diesel,Individual,Manual,First Owner,12.05,2179.0,120.0,8.0,8,459999
74000,Diesel,Individual,Manual,Second Owner,22.07,1199.0,73.9,5.0,8,350000
60000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,14,85000
15000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,4,290000
72000,Diesel,Individual,Manual,First Owner,25.5,1498.0,98.6,5.0,1,1000000
25000,Petrol,Individual,Manual,Second Owner,16.84,1193.0,64.4,5.0,12,85000
114000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,17,65000
120000,Petrol,Individual,Manual,First Owner,13.0,1493.0,100.0,5.0,15,75000
250000,Diesel,Individual,Manual,Second Owner,18.7,1896.0,66.0,5.0,17,100000
55768,Diesel,Individual,Manual,First Owner,17.0,1405.0,71.0,5.0,11,170000
40000,Petrol,Individual,Automatic,First Owner,18.9,1197.0,81.86,5.0,3,525000
70000,Petrol,Individual,Manual,Second Owner,21.79,998.0,67.05,5.0,0,265000
50000,Petrol,Individual,Manual,First Owner,20.3,1199.0,84.0,5.0,2,459999
20000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,3,250000
70000,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,5.0,7,395000
60000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,6,375000
120000,Diesel,Individual,Manual,First Owner,17.0,1405.0,71.0,5.0,11,120000
110000,Diesel,Individual,Manual,Second Owner,21.1,1248.0,73.9,5.0,9,290000
60000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,3,409999
30000,Petrol,Individual,Manual,First Owner,16.5,995.0,63.0,5.0,11,200000
35000,Diesel,Individual,Manual,First Owner,21.13,1498.0,108.6,5.0,2,900000
50000,Petrol,Individual,Manual,Third Owner,16.1,796.0,37.0,4.0,17,50000
100000,Diesel,Individual,Manual,First Owner,19.01,1461.0,108.45,5.0,8,450000
80000,Diesel,Individual,Manual,Third Owner,15.1,2179.0,140.0,7.0,8,650000
84000,Diesel,Individual,Manual,Second Owner,20.14,1498.0,88.5,5.0,6,300000
60000,Diesel,Individual,Manual,First Owner,25.01,1498.0,89.75,5.0,6,425000
50000,Petrol,Individual,Manual,Second Owner,17.3,993.0,60.0,5.0,22,55000
60000,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5.0,9,200000
100000,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,7.0,5,975000
70000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,7,450000
82500,Diesel,Individual,Manual,Second Owner,15.96,2523.0,62.1,7.0,6,600000
76000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,9.0,6,550000
87000,Diesel,Individual,Manual,First Owner,18.0,1248.0,75.0,5.0,9,180000
120000,Diesel,Individual,Manual,First Owner,14.0,2498.0,112.0,7.0,10,300000
70000,Petrol,Individual,Manual,Second Owner,17.57,1193.0,88.7,5.0,4,350000
90000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,6,465000
188000,Diesel,Individual,Manual,Second Owner,21.12,1248.0,88.8,5.0,10,200000
120000,Diesel,Individual,Manual,Second Owner,18.2,1248.0,73.8,8.0,6,350000
80000,Petrol,Individual,Manual,First Owner,17.4,1497.0,117.3,5.0,5,650000
123278,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5.0,10,150000
100000,Diesel,Individual,Manual,Second Owner,26.0,1498.0,98.6,5.0,6,560000
90000,Diesel,Individual,Manual,First Owner,21.19,1396.0,88.73,5.0,5,625000
110000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,5.0,8,220000
110000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.1,5.0,7,250000
70000,Diesel,Individual,Manual,First Owner,20.65,1248.0,88.7,5.0,2,575000
65000,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,5,1050000
70000,Diesel,Individual,Automatic,Second Owner,16.36,2179.0,187.7,5.0,5,3000000
90000,Diesel,Individual,Manual,Third Owner,11.57,2179.0,138.1,7.0,8,200000
50000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,4,262000
33000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,2,299000
26500,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,5,250000
60000,Petrol,Individual,Manual,Fourth & Above Owner,17.92,1086.0,62.1,5.0,9,140000
70000,Diesel,Individual,Manual,Third Owner,23.4,1248.0,74.0,5.0,7,360000
80000,Petrol,Individual,Manual,First Owner,20.63,1198.0,67.06,5.0,5,210000
60000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,3,600000
100000,Diesel,Individual,Manual,First Owner,19.5,1199.0,75.0,5.0,9,210000
80000,Diesel,Individual,Manual,Second Owner,20.54,1598.0,103.6,5.0,9,300000
35000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,4,450000
35000,Diesel,Individual,Automatic,First Owner,10.91,3198.0,197.0,7.0,2,3200000
10000,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0,1,550000
80000,Diesel,Individual,Manual,First Owner,18.0,1248.0,75.0,5.0,9,100000
50000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,8,185000
90000,Petrol,Individual,Manual,Second Owner,17.3,1061.0,64.0,5.0,14,80000
80000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,3,295000
25000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5.0,3,360000
70000,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,5.0,6,210000
80000,Petrol,Individual,Automatic,First Owner,17.4,1197.0,81.86,5.0,1,585000
50000,Diesel,Individual,Manual,First Owner,20.14,1498.0,88.7,5.0,4,560000
70000,Diesel,Individual,Manual,First Owner,26.0,1498.0,98.6,5.0,5,600000
60000,Petrol,Individual,Manual,First Owner,20.63,1198.0,67.0,5.0,3,330000
15000,Petrol,Individual,Manual,First Owner,17.0,1591.0,121.3,5.0,1,990000
90000,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.1,5.0,8,300000
28000,Petrol,Individual,Manual,First Owner,17.0,1198.0,108.5,5.0,2,650000
20000,Petrol,Individual,Automatic,First Owner,17.4,1197.0,81.86,5.0,1,695000
60000,Diesel,Individual,Manual,First Owner,24.0,1120.0,70.0,5.0,6,300000
22000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,5,270000
70000,Diesel,Individual,Manual,Second Owner,11.57,2179.0,138.1,7.0,10,185000
80000,Diesel,Individual,Manual,First Owner,22.1,1248.0,76.9,5.0,7,200000
35000,CNG,Individual,Manual,First Owner,26.6,998.0,58.16,5.0,1,459999
60000,Diesel,Individual,Manual,First Owner,21.5,1497.0,108.5,5.0,2,860000
20000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,2,400000
142000,Diesel,Individual,Manual,Second Owner,23.2,1248.0,73.94,5.0,7,240000
72000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,5,570000
90000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,5.0,2,850000
80000,Diesel,Individual,Manual,Third Owner,20.0,1399.0,68.0,5.0,9,155000
125000,Diesel,Individual,Manual,First Owner,23.0,1396.0,90.0,5.0,9,270000
33000,Petrol,Individual,Manual,First Owner,20.73,1373.0,91.1,5.0,5,610000
50000,Diesel,Individual,Manual,First Owner,19.67,1582.0,126.2,5.0,5,1000000
120000,Diesel,Individual,Manual,Second Owner,12.05,2179.0,120.0,9.0,8,450000
35000,Diesel,Individual,Manual,First Owner,25.4,1186.0,73.97,5.0,2,500000
43000,Diesel,Individual,Manual,First Owner,27.4,1498.0,98.63,5.0,2,700000
60000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,13,135000
148000,Diesel,Individual,Manual,Second Owner,12.05,2179.0,120.0,9.0,8,430000
