km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,age,selling_price
155000,Diesel,Individual,Automatic,Second Owner,11.79,2179.0,120.0,8.0,11,600000
20000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,2,270000
92000,Diesel,Individual,Manual,First Owner,21.9,1498.0,98.6,7.0,4,900000
35000,Petrol,Individual,Manual,Second Owner,23.84,1199.0,84.0,5.0,3,430000
80000,Petrol,Individual,Manual,Second Owner,16.8,796.0,34.2,8.0,4,190000
54188,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0,3,700000
60000,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0,4,600000
18816,Petrol,Dealer,Manual,First Owner,17.0,1198.0,73.75,5.0,3,650000
110000,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,5.0,5,590000
65000,Petrol,Individual,Manual,First Owner,19.02,1198.0,67.05,7.0,2,530000
150000,Diesel,Individual,Manual,Third Owner,19.4,1422.0,70.0,5.0,12,140000
170000,LPG,Individual,Manual,Second Owner,10.9,796.0,32.8,5.0,10,120000
35000,Petrol,Individual,Manual,Third Owner,16.1,796.0,37.0,4.0,19,75000
40000,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,5.0,2,1000000
72000,Petrol,Individual,Manual,First Owner,19.1,1197.0,85.8,5.0,6,480000
70000,Diesel,Individual,Manual,Second Owner,21.9,1396.0,88.76,5.0,7,350000
120000,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,6,880000
300000,Diesel,Individual,Manual,First Owner,14.0,2498.0,112.0,7.0,11,150000
56900,Diesel,Individual,Manual,Second Owner,13.68,2393.0,147.8,8.0,4,1490000
197000,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,7.0,9,800000
70000,Diesel,Individual,Manual,First Owner,22.95,1248.0,74.0,5.0,3,540000
39000,Diesel,Dealer,Manual,First Owner,16.0,2179.0,140.0,7.0,5,1225000
36000,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,5.0,3,670000
60000,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0,9,265000
40000,Petrol,Individual,Manual,First Owner,18.5,1197.0,82.85,5.0,7,290000
90000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5.0,8,215000
120000,Petrol,Individual,Manual,Fourth & Above Owner,13.2,1495.0,94.0,5.0,18,55000
40000,Petrol,Individual,Manual,Second Owner,18.2,1061.0,64.0,5.0,12,150000
31800,Diesel,Dealer,Automatic,First Owner,17.01,1968.0,188.0,5.0,2,3975000
90000,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,7.0,4,800000
110000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,4,610000
80000,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,5.0,4,330000
46000,Diesel,Individual,Manual,First Owner,15.1,2179.0,152.87,7.0,2,1525000
25000,Diesel,Individual,Manual,First Owner,19.67,1582.0,126.2,5.0,3,1200000
45000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,5.0,3,725000
90000,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.04,5.0,7,409999
80000,Diesel,Individual,Manual,First Owner,19.09,1405.0,69.01,5.0,7,250000
70000,Diesel,Dealer,Manual,First Owner,28.09,1248.0,88.5,5.0,3,844999
8500,Petrol,Dealer,Manual,First Owner,22.0,1197.0,81.8,5.0,8,511000
110000,Diesel,Individual,Manual,Third Owner,17.8,1399.0,68.0,5.0,13,125000
80000,Diesel,Individual,Automatic,Second Owner,16.0,2179.0,140.0,7.0,4,850000
70000,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.04,5.0,2,665000
15000,Petrol,Individual,Manual,First Owner,26.0,624.0,35.0,4.0,11,70000
5621,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0,1,650000
40000,Petrol,Individual,Automatic,First Owner,22.0,1197.0,81.8,5.0,2,500000
50000,Petrol,Individual,Manual,Second Owner,15.64,1193.0,64.08,5.0,9,150000
110000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0,10,180000
60000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,19,45000
50000,Diesel,Individual,Manual,First Owner,23.5,909.0,45.0,8.0,2,400000
70000,Petrol,Individual,Manual,Second Owner,13.5,1799.0,130.0,5.0,14,121000
56800,Diesel,Individual,Manual,First Owner,12.4,2499.0,134.0,5.0,3,1250000
20000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,3,350000
42000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,3,250000
30000,Petrol,Individual,Manual,First Owner,20.3,1199.0,84.0,5.0,3,550000
67500,Diesel,Individual,Manual,First Owner,12.2,1948.0,68.0,10.0,8,200000
70000,Petrol,Individual,Manual,First Owner,18.5,1197.0,82.85,5.0,7,400000
39000,Petrol,Dealer,Manual,First Owner,15.9,1496.0,120.69,5.0,4,599000
120000,Diesel,Individual,Manual,Second Owner,16.8,1493.0,110.0,5.0,13,170000
68000,Petrol,Dealer,Manual,Third Owner,19.7,796.0,46.3,5.0,12,120000
50000,Diesel,Individual,Manual,First Owner,22.77,1498.0,98.59,5.0,5,600000
40000,Petrol,Individual,Automatic,First Owner,17.01,1499.0,110.4,5.0,4,550000
20000,Petrol,Individual,Manual,First Owner,22.5,999.0,67.0,5.0,3,300000
70000,Petrol,Individual,Manual,Third Owner,19.81,1086.0,68.05,5.0,12,170000
35000,Petrol,Individual,Manual,Second Owner,20.4,1197.0,83.11,5.0,5,450000
100000,Diesel,Individual,Manual,Second Owner,13.93,2179.0,138.1,7.0,10,235000
60000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,3,300000
50000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,3,470000
70000,Diesel,Dealer,Automatic,First Owner,12.0,2987.0,224.0,7.0,4,4090000
41000,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,5,944999
103994,Diesel,Individual,Manual,Fourth & Above Owner,20.0,1399.0,68.0,5.0,8,320000
75000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,10,170000
60000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,5.0,8,225000
110000,Diesel,Individual,Manual,First Owner,23.2,1248.0,73.94,5.0,4,475000
68000,Diesel,Individual,Manual,First Owner,27.3,1498.0,98.6,5.0,4,425000
25000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,5,411000
80000,Petrol,Individual,Manual,First Owner,17.4,1497.0,117.3,5.0,5,650000
30000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,5,511000
70000,Diesel,Individual,Manual,Third Owner,25.1,1498.0,98.6,5.0,5,760000
110000,Petrol,Individual,Manual,Second Owner,17.92,1086.0,62.1,5.0,9,156000
75000,Petrol,Individual,Manual,First Owner,18.6,1199.0,79.4,5.0,10,140000
10000,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,5.0,3,400000
60000,Diesel,Individual,Manual,First Owner,15.4,1997.0,120.0,7.0,5,825000
50000,Petrol,Individual,Manual,Second Owner,20.4,1197.0,83.11,5.0,5,434999
110000,Petrol,Individual,Manual,Fourth & Above Owner,13.9,1599.0,103.2,5.0,14,170000
120000,Diesel,Individual,Manual,Second Owner,11.8,1991.0,150.0,5.0,10,500000
60000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,7,180000
25000,Petrol,Individual,Manual,First Owner,18.7,1199.0,88.7,5.0,3,650000
120000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,13,120000
61379,Diesel,Dealer,Manual,First Owner,15.4,2179.0,120.0,7.0,3,950000
25000,Diesel,Individual,Manual,First Owner,15.1,2179.0,152.87,7.0,2,1200000
61000,Diesel,Dealer,Manual,Second Owner,17.1,1493.0,110.0,5.0,12,175000
66000,Diesel,Individual,Manual,Second Owner,20.5,1598.0,105.0,5.0,9,330000
100000,Diesel,Individual,Manual,First Owner,14.0,2489.0,95.0,8.0,6,280000
50000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5.0,2,260000
90000,Diesel,Individual,Manual,First Owner,19.67,1582.0,126.2,5.0,5,978999
120000,Diesel,Individual,Manual,Second Owner,23.59,1364.0,67.05,5.0,5,570000
168000,Diesel,Individual,Manual,Second Owner,12.8,2494.0,102.0,7.0,9,750000
27500,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,4,310000
30000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.76,5.0,2,750000
70000,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0,3,735000
70000,LPG,Individual,Manual,Second Owner,26.2,998.0,58.2,5.0,10,150000
90000,Petrol,Individual,Manual,First Owner,19.0,998.0,67.1,5.0,8,191000
90000,Diesel,Individual,Manual,First Owner,17.21,1493.0,100.0,7.0,7,225000
120000,Diesel,Individual,Manual,Second Owner,15.0,1896.0,105.0,5.0,9,350000
29000,Petrol,Dealer,Automatic,First Owner,17.4,1197.0,81.86,5.0,2,890000
90000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5.0,3,265000
90000,Diesel,Individual,Manual,First Owner,23.08,1461.0,63.12,5.0,7,290000
15000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,6,350000
27000,Petrol,Individual,Manual,First Owner,20.73,1373.0,91.1,5.0,3,850000
30000,Petrol,Individual,Manual,First Owner,20.3,1086.0,68.0,5.0,1,458000
140000,Petrol,Individual,Manual,Second Owner,14.4,1599.0,94.0,5.0,14,110000
80000,Diesel,Individual,Manual,Third Owner,15.1,2179.0,140.0,7.0,9,590000
159000,Diesel,Individual,Manual,Second Owner,12.8,2494.0,102.0,7.0,8,725000
13000,Diesel,Individual,Manual,First Owner,17.0,2200.0,139.01,7.0,2,1050000
100000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,11,135000
94000,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5.0,10,210000
110000,Petrol,Individual,Manual,First Owner,16.2,995.0,62.1,5.0,8,130000
100000,Diesel,Individual,Manual,Fourth & Above Owner,13.5,2179.0,115.0,5.0,9,360000
70000,Petrol,Individual,Manual,Third Owner,18.2,1061.0,64.0,5.0,13,150000
47000,Petrol,Individual,Manual,First Owner,15.3,1596.0,101.0,5.0,10,250000
140000,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.6,8.0,4,1200000
30000,Petrol,Individual,Manual,Second Owner,18.9,1197.0,81.86,5.0,5,360000
150000,Petrol,Individual,Manual,Fourth & Above Owner,18.9,998.0,67.1,5.0,14,80000
68000,Petrol,Individual,Manual,Second Owner,20.4,1197.0,81.8,5.0,5,405000
25000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,3,880000
50000,Diesel,Individual,Manual,First Owner,19.87,1461.0,83.8,5.0,4,535000
157000,Diesel,Individual,Manual,First Owner,13.68,2393.0,147.8,7.0,3,1680000
80000,Diesel,Individual,Manual,First Owner,17.8,1248.0,75.0,5.0,10,285000
97343,Diesel,Dealer,Manual,First Owner,18.8,1248.0,90.0,5.0,9,88000
15000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,3,310000
43000,CNG,Individual,Manual,Second Owner,26.6,998.0,58.16,5.0,4,320000
20000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,2,400000
90000,Diesel,Individual,Manual,Second Owner,22.71,1461.0,84.8,5.0,3,580000
5500,Petrol,Individual,Manual,First Owner,17.4,1497.0,117.6,5.0,2,1180000
186000,Diesel,Individual,Manual,First Owner,19.67,1582.0,126.2,5.0,3,1110000
35000,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,13,140000
40000,Diesel,Individual,Manual,First Owner,21.66,1498.0,108.62,5.0,2,600000
100000,Diesel,Individual,Manual,Second Owner,21.5,1248.0,88.8,5.0,8,300000
70000,Petrol,Individual,Manual,Second Owner,22.0,1197.0,81.8,5.0,2,509999
70000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,12,95000
25000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.86,5.0,2,700000
95000,Diesel,Individual,Manual,Second Owner,14.02,2179.0,118.3,8.0,6,630000
80000,Petrol,Individual,Manual,Second Owner,17.3,993.0,60.0,5.0,16,120000
80000,Diesel,Individual,Manual,First Owner,15.96,2523.0,63.0,9.0,7,400000
80000,Diesel,Individual,Manual,Second Owner,13.93,2179.0,138.03,7.0,9,300000
100000,Petrol,Individual,Manual,Third Owner,17.3,1061.0,64.0,5.0,12,80000
98000,Diesel,Individual,Manual,First Owner,19.67,1582.0,126.2,5.0,4,900000
9500,Diesel,Individual,Manual,First Owner,21.5,1497.0,108.5,5.0,2,850000
100000,Diesel,Dealer,Manual,First Owner,13.68,2393.0,147.8,7.0,4,1475000
60000,Diesel,Individual,Manual,Second Owner,24.8,1396.0,88.7,5.0,5,600000
16151,Petrol,Dealer,Manual,First Owner,17.8,1497.0,117.3,5.0,4,750000
10000,Petrol,Individual,Manual,First Owner,22.7,799.0,53.64,5.0,2,250000
31000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,3,280000
50000,Petrol,Individual,Manual,Second Owner,24.7,796.0,47.3,5.0,3,300000
50000,Petrol,Individual,Manual,Second Owner,17.1,1591.0,121.3,5.0,7,500000
120000,Diesel,Individual,Manual,First Owner,21.12,1248.0,88.8,5.0,10,210000
53000,Diesel,Individual,Manual,First Owner,17.6,2179.0,147.94,7.0,3,980000
190000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,4,791000
70000,Petrol,Individual,Manual,First Owner,14.0,796.0,35.0,5.0,22,80000
48000,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,5.0,6,325000
100000,Diesel,Individual,Manual,First Owner,13.0,2489.0,95.0,8.0,10,300000
120000,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,7.0,9,480000
376412,Diesel,Individual,Manual,Second Owner,12.8,2494.0,102.0,8.0,13,350000
150000,Diesel,Individual,Manual,Fourth & Above Owner,17.8,1248.0,75.0,5.0,13,250000
112000,Diesel,Individual,Manual,First Owner,10.5,2609.0,120.0,9.0,12,450000
60000,Petrol,Individual,Manual,First Owner,20.92,998.0,67.1,5.0,7,240000
74000,Diesel,Individual,Manual,First Owner,13.7,1948.0,68.0,7.0,14,130000
70000,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,5.0,14,250000
60000,Petrol,Individual,Manual,First Owner,19.0,998.0,66.1,5.0,11,300000
25000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,3,430000
160000,Diesel,Individual,Manual,First Owner,13.93,2179.0,138.0,7.0,9,350000
30000,Petrol,Individual,Automatic,First Owner,19.12,1373.0,91.1,5.0,5,685000
30000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,5,484999
15000,Petrol,Individual,Manual,First Owner,20.3,1086.0,68.0,5.0,1,425000
9900,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,4,350000
20000,Petrol,Individual,Manual,First Owner,18.2,1199.0,88.7,5.0,2,600000
56000,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,5.0,3,600000
57900,Diesel,Dealer,Manual,First Owner,21.9,1498.0,98.6,7.0,3,940000
70000,Diesel,Individual,Manual,First Owner,12.83,2696.0,162.0,7.0,7,900000
137500,Diesel,Individual,Manual,Third Owner,19.3,1248.0,73.9,5.0,9,350000
90000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5.0,9,210000
60000,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5.0,4,305000
217000,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.6,8.0,7,1050000
50000,Diesel,Individual,Manual,First Owner,20.14,1498.0,88.5,5.0,0,260000
80000,Diesel,Individual,Manual,First Owner,18.2,1248.0,73.74,8.0,4,525000
90150,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,4,919999
50000,Diesel,Individual,Manual,First Owner,24.7,1047.0,69.0,5.0,3,550000
60000,CNG,Individual,Manual,First Owner,21.94,1196.0,61.7,5.0,3,400000
100000,Diesel,Individual,Manual,Second Owner,23.0,1396.0,90.0,5.0,9,280000
54327,Petrol,Dealer,Automatic,Second Owner,17.2,1197.0,103.6,5.0,7,453000
25000,Petrol,Individual,Manual,Second Owner,24.7,796.0,47.3,5.0,3,285000
70000,Petrol,Individual,Manual,Third Owner,20.92,998.0,67.1,5.0,9,199000
76139,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,5.0,3,850000
10000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.86,5.0,1,600000
127000,Diesel,Individual,Manual,First Owner,23.0,1396.0,90.0,5.0,10,225000
25000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,3,550000
85000,Petrol,Individual,Manual,Second Owner,15.6,1196.0,70.0,5.0,8,300000
45000,Petrol,Individual,Manual,First Owner,20.14,1197.0,81.86,5.0,3,440000
120000,Petrol,Individual,Manual,First Owner,13.0,1493.0,100.0,5.0,15,75000
37000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,6,480000
50000,Petrol,Individual,Manual,First Owner,18.6,1197.0,85.8,5.0,9,275000
20000,Diesel,Individual,Automatic,First Owner,22.0,1582.0,126.2,5.0,1,1200000
94000,Petrol,Individual,Manual,Second Owner,17.4,1599.0,104.0,5.0,14,190000
42000,Petrol,Individual,Automatic,First Owner,11.9,1595.0,120.7,5.0,6,1250000
100000,Petrol,Individual,Manual,Second Owner,18.5,1197.0,80.0,5.0,8,320000
60000,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,7.0,9,440000
70000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,4,649000
60000,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,6,850000
20000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,2,295000
100000,Petrol,Individual,Manual,Second Owner,18.0,995.0,62.0,5.0,10,140000
30000,Diesel,Individual,Manual,First Owner,25.5,1498.0,98.6,5.0,2,900000
100000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,8,180000
110000,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,5.0,6,530000
70000,Diesel,Individual,Manual,Second Owner,28.09,1248.0,88.5,5.0,4,715000
50000,Diesel,Individual,Manual,First Owner,14.24,2755.0,174.5,7.0,2,3200000
60000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,4,275000
87185,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.3,5.0,7,445000
40000,Diesel,Individual,Manual,First Owner,22.0,1582.0,126.2,5.0,1,1200000
75000,Diesel,Individual,Automatic,First Owner,21.5,1498.0,108.5,5.0,2,885000
115000,Diesel,Individual,Manual,Second Owner,26.59,1248.0,74.0,5.0,5,420000
66530,Petrol,Individual,Manual,Second Owner,18.9,1061.0,67.0,5.0,12,100000
90000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,3,750000
120000,Diesel,Individual,Manual,First Owner,19.09,1396.0,69.0,5.0,7,250000
100000,Diesel,Individual,Manual,Second Owner,13.0,2489.0,95.0,8.0,9,250000
70000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,7,300000
25000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,6,425000
5000,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,7.0,1,395000
80000,Petrol,Individual,Automatic,First Owner,17.4,1197.0,81.86,5.0,1,585000
62841,Petrol,Trustmark Dealer,Manual,First Owner,18.6,1197.0,81.83,5.0,2,650000
40000,Petrol,Individual,Manual,First Owner,20.73,1373.0,91.1,5.0,2,750000
70000,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796.0,46.3,5.0,15,125000
90000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,4,220000
69000,Petrol,Dealer,Automatic,First Owner,17.2,1197.0,103.6,5.0,4,675000
45000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,5,300000
49000,Petrol,Individual,Manual,First Owner,18.5,1197.0,80.0,5.0,10,300000
120000,Diesel,Individual,Manual,Second Owner,21.04,1461.0,83.8,7.0,5,415000
110000,Diesel,Individual,Manual,Second Owner,15.4,2523.0,75.0,9.0,5,650000
60000,Petrol,Individual,Manual,Third Owner,17.92,1086.0,62.1,5.0,10,150000
110000,Diesel,Individual,Manual,Second Owner,20.65,1248.0,88.7,5.0,2,525000
75000,Petrol,Individual,Manual,First Owner,17.92,1086.0,62.1,5.0,9,165000
135000,Diesel,Individual,Manual,First Owner,25.1,1498.0,98.6,5.0,5,630000
38000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5.0,3,325000
97000,Petrol,Individual,Manual,First Owner,16.6,1388.0,68.0,5.0,13,142000
78000,Diesel,Individual,Manual,First Owner,11.68,2498.0,112.0,7.0,6,390000
66000,Diesel,Dealer,Manual,First Owner,20.14,1498.0,88.8,5.0,4,540000
1303,Petrol,Dealer,Manual,First Owner,17.8,1198.0,86.7,5.0,1,690000
60000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,6,375000
50000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.76,7.0,5,700000
40000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,14,120000
65000,Petrol,Individual,Manual,Third Owner,18.9,998.0,67.1,5.0,17,145000
70000,Diesel,Individual,Manual,First Owner,21.1,1248.0,73.9,5.0,11,200000
30000,Petrol,Individual,Manual,First Owner,18.5,1197.0,82.85,5.0,7,360000
426000,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,7.0,10,950000
120000,Diesel,Individual,Manual,Second Owner,17.8,1248.0,75.0,5.0,12,260000
60000,Diesel,Individual,Manual,Second Owner,17.88,1396.0,52.8,5.0,11,90000
35000,Diesel,Individual,Manual,Second Owner,13.68,2393.0,147.8,7.0,2,1600000
140000,Diesel,Individual,Manual,Third Owner,25.8,1498.0,98.6,5.0,7,350000
60000,Diesel,Individual,Automatic,First Owner,17.6,2179.0,153.86,7.0,3,1445000
40000,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,5.0,0,500000
20000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,4,330000
70000,Petrol,Individual,Manual,Fourth & Above Owner,17.3,993.0,60.0,5.0,20,110000
80000,Petrol,Individual,Manual,Second Owner,19.4,1198.0,86.8,5.0,7,300000
20000,Petrol,Individual,Manual,Second Owner,23.1,998.0,67.04,5.0,3,350000
138000,Diesel,Individual,Manual,First Owner,22.77,1498.0,98.59,5.0,5,550000
18484,Petrol,Individual,Manual,First Owner,20.89,1197.0,81.8,5.0,3,620000
61260,Diesel,Dealer,Manual,First Owner,24.3,1248.0,88.5,5.0,3,861000
69779,Petrol,Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0,2,600000
30000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,4,330000
125000,Diesel,Individual,Manual,Second Owner,14.66,2199.0,194.3,7.0,9,825000
59872,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,1,750000
109000,Diesel,Individual,Manual,Second Owner,19.64,1461.0,108.45,5.0,7,520000
120000,Diesel,Individual,Manual,Second Owner,20.77,1248.0,88.8,7.0,7,630000
160000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,7,500000
33900,Diesel,Dealer,Automatic,Second Owner,17.68,1968.0,174.33,5.0,7,1750000
180000,Petrol,Individual,Manual,Second Owner,19.0,998.0,67.1,5.0,10,100000
120000,Petrol,Individual,Manual,First Owner,17.4,1497.0,117.3,5.0,6,725000
50000,Petrol,Individual,Manual,First Owner,20.63,1198.0,67.0,5.0,5,350000
80000,Petrol,Individual,Manual,Second Owner,17.7,1497.0,78.0,5.0,14,93150
90000,Diesel,Individual,Manual,Second Owner,15.96,2523.0,62.1,7.0,3,760000
30000,Diesel,Individual,Manual,First Owner,20.4,1248.0,91.2,5.0,9,250000
90000,Diesel,Individual,Manual,First Owner,21.19,1396.0,88.73,5.0,5,625000
10000,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,5.0,2,580000
30000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,4,350000
90000,Petrol,Individual,Manual,Second Owner,13.8,1299.0,70.0,5.0,15,120000
40523,Petrol,Dealer,Manual,Second Owner,18.5,1197.0,82.85,5.0,6,459999
80000,Diesel,Individual,Manual,Second Owner,25.8,1498.0,98.6,5.0,4,500000
150000,Petrol,Individual,Manual,First Owner,17.3,993.0,60.0,5.0,16,70000
35000,Petrol,Individual,Manual,First Owner,17.5,1373.0,91.1,7.0,3,700000
14000,Diesel,Individual,Manual,First Owner,16.5,1493.0,70.0,7.0,1,740000
120000,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,5.0,8,320000
110000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5.0,16,90000
100000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,5,405000
63000,Diesel,Dealer,Manual,First Owner,24.3,1248.0,88.5,5.0,4,839000
147000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,5.0,9,204999
90000,Diesel,Individual,Manual,First Owner,23.57,1396.0,70.0,5.0,8,200000
50000,Diesel,Individual,Manual,First Owner,25.32,1198.0,77.0,6.0,3,400000
2789,Petrol,Dealer,Manual,First Owner,18.16,1196.0,86.8,5.0,1,675000
5000,Petrol,Individual,Manual,First Owner,18.78,999.0,75.0,5.0,1,570000
120000,Diesel,Individual,Manual,Second Owner,23.0,1396.0,90.0,5.0,9,220000
230000,Diesel,Individual,Manual,First Owner,14.0,2498.0,112.0,7.0,9,600000
70000,Petrol,Individual,Manual,Second Owner,20.92,998.0,67.1,5.0,10,145000
80000,Diesel,Individual,Manual,First Owner,21.04,1461.0,83.8,8.0,5,690000
40000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0,9,229999
39500,Petrol,Individual,Manual,First Owner,20.52,1197.0,81.8,5.0,3,445000
60000,Diesel,Individual,Manual,First Owner,15.96,2523.0,63.0,9.0,4,600000
60000,Petrol,Individual,Manual,Third Owner,15.0,1086.0,66.6,5.0,12,155000
35000,Petrol,Individual,Automatic,Second Owner,14.3,1598.0,103.5,5.0,7,395000
70000,Petrol,Individual,Manual,First Owner,23.26,1197.0,88.5,5.0,0,580000
68000,Petrol,Individual,Manual,Fourth & Above Owner,18.6,1199.0,79.4,5.0,10,150000
118000,Diesel,Individual,Manual,Second Owner,13.93,2179.0,138.03,7.0,8,250000
120000,Diesel,Individual,Manual,Third Owner,13.6,2523.0,63.0,9.0,13,160000
120000,Diesel,Individual,Manual,Second Owner,18.1,1493.0,110.0,5.0,12,150000
50000,Diesel,Individual,Manual,First Owner,22.77,1498.0,98.59,5.0,4,650000
77000,Diesel,Dealer,Manual,Second Owner,15.1,2179.0,140.0,7.0,8,570000
35000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,5.0,3,450000
90000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.8,7.0,6,650000
54891,Diesel,Dealer,Manual,First Owner,23.59,1364.0,67.04,5.0,6,480000
285000,Diesel,Individual,Manual,Third Owner,12.8,2494.0,102.0,8.0,11,530000
140500,Diesel,Individual,Manual,Third Owner,17.88,1396.0,52.8,5.0,9,75000
80000,Diesel,Individual,Manual,First Owner,15.3,2956.0,83.83,7.0,5,434999
